filename,pic1.png,Shadow-Campaigns-TGR-STA-1030,apt,critical,high,2026-02-09,2026-02-09,T1027|T1204.002,shadow-campaigns;diaoyu;integrity-check,Unit42,Zero-byte file used as Diaoyu loader integrity check
cve,CVE-2024-40711,FortiGate AI-Assisted Campaign - 600+ Devices Breached in 5 Weeks,apt,medium,medium,2026-03-13,2026-03-13,T1003.006|T1005|T1021.001|T1041|T1046|T1059.001|T1071.001|T1078.001|T1083|T1110.001|T1133|T1210|T1588.002,[fortigate;ai-assisted;campaign];credential-stuffing;dcsync;firewall;fortigate-ai-assisted-campaign---600+-devices-breached-in-5-weeks;fortinet;russia;veeam,fortigate-ai-assisted-campaign-russian-actor,
cve,CVE-2019-7192,FortiGate AI-Assisted Campaign - 600+ Devices Breached in 5 Weeks,apt,medium,medium,2026-03-13,2026-03-13,T1003.006|T1005|T1021.001|T1041|T1046|T1059.001|T1071.001|T1078.001|T1083|T1110.001|T1133|T1210|T1588.002,[fortigate;ai-assisted;campaign];credential-stuffing;dcsync;firewall;fortigate-ai-assisted-campaign---600+-devices-breached-in-5-weeks;fortinet;russia;veeam,fortigate-ai-assisted-campaign-russian-actor,
cve,CVE-2023-27532,FortiGate AI-Assisted Campaign - 600+ Devices Breached in 5 Weeks,apt,medium,medium,2026-03-13,2026-03-13,T1003.006|T1005|T1021.001|T1041|T1046|T1059.001|T1071.001|T1078.001|T1083|T1110.001|T1133|T1210|T1588.002,[fortigate;ai-assisted;campaign];credential-stuffing;dcsync;firewall;fortigate-ai-assisted-campaign---600+-devices-breached-in-5-weeks;fortinet;russia;veeam,fortigate-ai-assisted-campaign-russian-actor,
filename,decryptveeampasswords.ps1,FortiGate AI-Assisted Campaign - 600+ Devices Breached in 5 Weeks,apt,medium,medium,2026-03-13,2026-03-13,T1003.006|T1005|T1021.001|T1041|T1046|T1059.001|T1071.001|T1078.001|T1083|T1110.001|T1133|T1210|T1588.002,[fortigate;ai-assisted;campaign];credential-stuffing;dcsync;firewall;fortigate-ai-assisted-campaign---600+-devices-breached-in-5-weeks;fortinet;russia;veeam,fortigate-ai-assisted-campaign-russian-actor,
filename,amazon.com,FortiGate AI-Assisted Campaign - 600+ Devices Breached in 5 Weeks,apt,medium,medium,2026-03-13,2026-03-13,T1003.006|T1005|T1021.001|T1041|T1046|T1059.001|T1071.001|T1078.001|T1083|T1110.001|T1133|T1210|T1588.002,[fortigate;ai-assisted;campaign];credential-stuffing;dcsync;firewall;fortigate-ai-assisted-campaign---600+-devices-breached-in-5-weeks;fortinet;russia;veeam,fortigate-ai-assisted-campaign-russian-actor,
filename,deepseek.com,FortiGate AI-Assisted Campaign - 600+ Devices Breached in 5 Weeks,apt,medium,medium,2026-03-13,2026-03-13,T1003.006|T1005|T1021.001|T1041|T1046|T1059.001|T1071.001|T1078.001|T1083|T1110.001|T1133|T1210|T1588.002,[fortigate;ai-assisted;campaign];credential-stuffing;dcsync;firewall;fortigate-ai-assisted-campaign---600+-devices-breached-in-5-weeks;fortinet;russia;veeam,fortigate-ai-assisted-campaign-russian-actor,
registry-key,"HKLM\Software\...""",FortiGate AI-Assisted Campaign - 600+ Devices Breached in 5 Weeks,apt,medium,medium,2026-03-13,2026-03-13,T1003.006|T1005|T1021.001|T1041|T1046|T1059.001|T1071.001|T1078.001|T1083|T1110.001|T1133|T1210|T1588.002,[fortigate;ai-assisted;campaign];credential-stuffing;dcsync;firewall;fortigate-ai-assisted-campaign---600+-devices-breached-in-5-weeks;fortinet;russia;veeam,fortigate-ai-assisted-campaign-russian-actor,
domain,vcredist.rar,Amaranth-Dragon APT — Southeast Asia Government Espionage (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1027|T1041|T1057|T1059.001|T1071|T1071.001|T1083|T1113|T1203|T1204.002|T1547|T1547.001|T1562.001|T1566|T1566.001|T1573.002|T1574|T1574.002|T1588.005|T1591|T1620,** `amaranth-dragon`;`apt-41`;`china`;`cve-2025-8088`;`government espionage`;`havoc c2`;`indonesia`;`law enforcement`;`southeast asia`;`tgamaranth rat`;`winrar`;amaranth-dragon-apt-—-southeast-asia-government-espionage-(2026);kemenko;pemerintah;pns;sk_gaji,amaranth-dragon-southeast-asia-2026,
domain,update.cloudflare.workers.dev,Amaranth-Dragon APT — Southeast Asia Government Espionage (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1027|T1041|T1057|T1059.001|T1071|T1071.001|T1083|T1113|T1203|T1204.002|T1547|T1547.001|T1562.001|T1566|T1566.001|T1573.002|T1574|T1574.002|T1588.005|T1591|T1620,** `amaranth-dragon`;`apt-41`;`china`;`cve-2025-8088`;`government espionage`;`havoc c2`;`indonesia`;`law enforcement`;`southeast asia`;`tgamaranth rat`;`winrar`;amaranth-dragon-apt-—-southeast-asia-government-espionage-(2026);kemenko;pemerintah;pns;sk_gaji,amaranth-dragon-southeast-asia-2026,
domain,gov-policy-portal.com,Amaranth-Dragon APT — Southeast Asia Government Espionage (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1027|T1041|T1057|T1059.001|T1071|T1071.001|T1083|T1113|T1203|T1204.002|T1547|T1547.001|T1562.001|T1566|T1566.001|T1573.002|T1574|T1574.002|T1588.005|T1591|T1620,** `amaranth-dragon`;`apt-41`;`china`;`cve-2025-8088`;`government espionage`;`havoc c2`;`indonesia`;`law enforcement`;`southeast asia`;`tgamaranth rat`;`winrar`;amaranth-dragon-apt-—-southeast-asia-government-espionage-(2026);kemenko;pemerintah;pns;sk_gaji,amaranth-dragon-southeast-asia-2026,
domain,zoom-updates.online,Amaranth-Dragon APT — Southeast Asia Government Espionage (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1027|T1041|T1057|T1059.001|T1071|T1071.001|T1083|T1113|T1203|T1204.002|T1547|T1547.001|T1562.001|T1566|T1566.001|T1573.002|T1574|T1574.002|T1588.005|T1591|T1620,** `amaranth-dragon`;`apt-41`;`china`;`cve-2025-8088`;`government espionage`;`havoc c2`;`indonesia`;`law enforcement`;`southeast asia`;`tgamaranth rat`;`winrar`;amaranth-dragon-apt-—-southeast-asia-government-espionage-(2026);kemenko;pemerintah;pns;sk_gaji,amaranth-dragon-southeast-asia-2026,
url,https://dropbox.com/scl/fi/,Amaranth-Dragon APT — Southeast Asia Government Espionage (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1027|T1041|T1057|T1059.001|T1071|T1071.001|T1083|T1113|T1203|T1204.002|T1547|T1547.001|T1562.001|T1566|T1566.001|T1573.002|T1574|T1574.002|T1588.005|T1591|T1620,** `amaranth-dragon`;`apt-41`;`china`;`cve-2025-8088`;`government espionage`;`havoc c2`;`indonesia`;`law enforcement`;`southeast asia`;`tgamaranth rat`;`winrar`;amaranth-dragon-apt-—-southeast-asia-government-espionage-(2026);kemenko;pemerintah;pns;sk_gaji,amaranth-dragon-southeast-asia-2026,
filename,sk_gajipns_kemenko_20250818.rar,Amaranth-Dragon APT — Southeast Asia Government Espionage (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1027|T1041|T1057|T1059.001|T1071|T1071.001|T1083|T1113|T1203|T1204.002|T1547|T1547.001|T1562.001|T1566|T1566.001|T1573.002|T1574|T1574.002|T1588.005|T1591|T1620,** `amaranth-dragon`;`apt-41`;`china`;`cve-2025-8088`;`government espionage`;`havoc c2`;`indonesia`;`law enforcement`;`southeast asia`;`tgamaranth rat`;`winrar`;amaranth-dragon-apt-—-southeast-asia-government-espionage-(2026);kemenko;pemerintah;pns;sk_gaji,amaranth-dragon-southeast-asia-2026,
filename,zoomupdate.exe,Amaranth-Dragon APT — Southeast Asia Government Espionage (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1027|T1041|T1057|T1059.001|T1071|T1071.001|T1083|T1113|T1203|T1204.002|T1547|T1547.001|T1562.001|T1566|T1566.001|T1573.002|T1574|T1574.002|T1588.005|T1591|T1620,** `amaranth-dragon`;`apt-41`;`china`;`cve-2025-8088`;`government espionage`;`havoc c2`;`indonesia`;`law enforcement`;`southeast asia`;`tgamaranth rat`;`winrar`;amaranth-dragon-apt-—-southeast-asia-government-espionage-(2026);kemenko;pemerintah;pns;sk_gaji,amaranth-dragon-southeast-asia-2026,
filename,gov-policy-portal.com,Amaranth-Dragon APT — Southeast Asia Government Espionage (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1027|T1041|T1057|T1059.001|T1071|T1071.001|T1083|T1113|T1203|T1204.002|T1547|T1547.001|T1562.001|T1566|T1566.001|T1573.002|T1574|T1574.002|T1588.005|T1591|T1620,** `amaranth-dragon`;`apt-41`;`china`;`cve-2025-8088`;`government espionage`;`havoc c2`;`indonesia`;`law enforcement`;`southeast asia`;`tgamaranth rat`;`winrar`;amaranth-dragon-apt-—-southeast-asia-government-espionage-(2026);kemenko;pemerintah;pns;sk_gaji,amaranth-dragon-southeast-asia-2026,
filename,vcredist.rar,Amaranth-Dragon APT — Southeast Asia Government Espionage (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1027|T1041|T1057|T1059.001|T1071|T1071.001|T1083|T1113|T1203|T1204.002|T1547|T1547.001|T1562.001|T1566|T1566.001|T1573.002|T1574|T1574.002|T1588.005|T1591|T1620,** `amaranth-dragon`;`apt-41`;`china`;`cve-2025-8088`;`government espionage`;`havoc c2`;`indonesia`;`law enforcement`;`southeast asia`;`tgamaranth rat`;`winrar`;amaranth-dragon-apt-—-southeast-asia-government-espionage-(2026);kemenko;pemerintah;pns;sk_gaji,amaranth-dragon-southeast-asia-2026,
domain,bssn.go.id,Indonesia & Southeast Asia Threat Landscape - March 2026,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1003.001|T1005|T1020|T1021|T1021.001|T1021.002|T1027|T1041|T1053.005|T1059.001|T1068|T1069|T1070.004|T1071.001|T1083|T1113|T1190|T1204.002|T1547.001|T1555|T1566|T1566.001|T1573|T1580|T1592,indonesia-&-southeast-asia-threat-landscape---march-2026,Indonesia-SEA-Threat-Landscape-March-2026,
domain,destination.geo,Indonesia & Southeast Asia Threat Landscape - March 2026,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1003.001|T1005|T1020|T1021|T1021.001|T1021.002|T1027|T1041|T1053.005|T1059.001|T1068|T1069|T1070.004|T1071.001|T1083|T1113|T1190|T1204.002|T1547.001|T1555|T1566|T1566.001|T1573|T1580|T1592,indonesia-&-southeast-asia-threat-landscape---march-2026,Indonesia-SEA-Threat-Landscape-March-2026,
url,https://bssn.go.id/,Indonesia & Southeast Asia Threat Landscape - March 2026,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1003.001|T1005|T1020|T1021|T1021.001|T1021.002|T1027|T1041|T1053.005|T1059.001|T1068|T1069|T1070.004|T1071.001|T1083|T1113|T1190|T1204.002|T1547.001|T1555|T1566|T1566.001|T1573|T1580|T1592,indonesia-&-southeast-asia-threat-landscape---march-2026,Indonesia-SEA-Threat-Landscape-March-2026,
domain,host.role,UNC6201 / Grimbolt — Chinese APT Dell RecoverPoint Zero-Day (CVE-2026-22769),apt,medium,medium,2026-03-13,2026-03-13,T1021.004|T1027|T1055|T1078.001|T1133|T1190|T1562.001|T1587.001|T1590|T1599,unc6201-/-grimbolt-—-chinese-apt-dell-recoverpoint-zero-day-(cve-2026-22769),unc6201-grimbolt-dell-recoverpoint-2026-02,Chinese state-backed threat group **UNC6201** (overlaps with UNC5221 / Silk Typhoon / Warp Panda) has been exploiting a **maximum-severity hardcoded credential vulnerability** in **Dell RecoverPoint f
domain,www.dell.com,UNC6201 / Grimbolt — Chinese APT Dell RecoverPoint Zero-Day (CVE-2026-22769),apt,medium,medium,2026-03-13,2026-03-13,T1021.004|T1027|T1055|T1078.001|T1133|T1190|T1562.001|T1587.001|T1590|T1599,unc6201-/-grimbolt-—-chinese-apt-dell-recoverpoint-zero-day-(cve-2026-22769),unc6201-grimbolt-dell-recoverpoint-2026-02,Chinese state-backed threat group **UNC6201** (overlaps with UNC5221 / Silk Typhoon / Warp Panda) has been exploiting a **maximum-severity hardcoded credential vulnerability** in **Dell RecoverPoint f
domain,event.actor,UNC6201 / Grimbolt — Chinese APT Dell RecoverPoint Zero-Day (CVE-2026-22769),apt,medium,medium,2026-03-13,2026-03-13,T1021.004|T1027|T1055|T1078.001|T1133|T1190|T1562.001|T1587.001|T1590|T1599,unc6201-/-grimbolt-—-chinese-apt-dell-recoverpoint-zero-day-(cve-2026-22769),unc6201-grimbolt-dell-recoverpoint-2026-02,Chinese state-backed threat group **UNC6201** (overlaps with UNC5221 / Silk Typhoon / Warp Panda) has been exploiting a **maximum-severity hardcoded credential vulnerability** in **Dell RecoverPoint f
domain,event.outcome,UNC6201 / Grimbolt — Chinese APT Dell RecoverPoint Zero-Day (CVE-2026-22769),apt,medium,medium,2026-03-13,2026-03-13,T1021.004|T1027|T1055|T1078.001|T1133|T1190|T1562.001|T1587.001|T1590|T1599,unc6201-/-grimbolt-—-chinese-apt-dell-recoverpoint-zero-day-(cve-2026-22769),unc6201-grimbolt-dell-recoverpoint-2026-02,Chinese state-backed threat group **UNC6201** (overlaps with UNC5221 / Silk Typhoon / Warp Panda) has been exploiting a **maximum-severity hardcoded credential vulnerability** in **Dell RecoverPoint f
domain,destination.product,UNC6201 / Grimbolt — Chinese APT Dell RecoverPoint Zero-Day (CVE-2026-22769),apt,medium,medium,2026-03-13,2026-03-13,T1021.004|T1027|T1055|T1078.001|T1133|T1190|T1562.001|T1587.001|T1590|T1599,unc6201-/-grimbolt-—-chinese-apt-dell-recoverpoint-zero-day-(cve-2026-22769),unc6201-grimbolt-dell-recoverpoint-2026-02,Chinese state-backed threat group **UNC6201** (overlaps with UNC5221 / Silk Typhoon / Warp Panda) has been exploiting a **maximum-severity hardcoded credential vulnerability** in **Dell RecoverPoint f
url,https://www.dell.com/support/kbdoc/en-us/000426773/dsa-2026-079,UNC6201 / Grimbolt — Chinese APT Dell RecoverPoint Zero-Day (CVE-2026-22769),apt,medium,medium,2026-03-13,2026-03-13,T1021.004|T1027|T1055|T1078.001|T1133|T1190|T1562.001|T1587.001|T1590|T1599,unc6201-/-grimbolt-—-chinese-apt-dell-recoverpoint-zero-day-(cve-2026-22769),unc6201-grimbolt-dell-recoverpoint-2026-02,Chinese state-backed threat group **UNC6201** (overlaps with UNC5221 / Silk Typhoon / Warp Panda) has been exploiting a **maximum-severity hardcoded credential vulnerability** in **Dell RecoverPoint f
url,https://www.bleepingcomputer.com/news/security/chinese-hackers-exploiting-dell-zero-day-flaw-since-mid-2024/,UNC6201 / Grimbolt — Chinese APT Dell RecoverPoint Zero-Day (CVE-2026-22769),apt,medium,medium,2026-03-13,2026-03-13,T1021.004|T1027|T1055|T1078.001|T1133|T1190|T1562.001|T1587.001|T1590|T1599,unc6201-/-grimbolt-—-chinese-apt-dell-recoverpoint-zero-day-(cve-2026-22769),unc6201-grimbolt-dell-recoverpoint-2026-02,Chinese state-backed threat group **UNC6201** (overlaps with UNC5221 / Silk Typhoon / Warp Panda) has been exploiting a **maximum-severity hardcoded credential vulnerability** in **Dell RecoverPoint f
cve,CVE-2023-46805,UNC6201 / Grimbolt — Chinese APT Dell RecoverPoint Zero-Day (CVE-2026-22769),apt,medium,medium,2026-03-13,2026-03-13,T1021.004|T1027|T1055|T1078.001|T1133|T1190|T1562.001|T1587.001|T1590|T1599,unc6201-/-grimbolt-—-chinese-apt-dell-recoverpoint-zero-day-(cve-2026-22769),unc6201-grimbolt-dell-recoverpoint-2026-02,Chinese state-backed threat group **UNC6201** (overlaps with UNC5221 / Silk Typhoon / Warp Panda) has been exploiting a **maximum-severity hardcoded credential vulnerability** in **Dell RecoverPoint f
cve,CVE-2025-0282,UNC6201 / Grimbolt — Chinese APT Dell RecoverPoint Zero-Day (CVE-2026-22769),apt,medium,medium,2026-03-13,2026-03-13,T1021.004|T1027|T1055|T1078.001|T1133|T1190|T1562.001|T1587.001|T1590|T1599,unc6201-/-grimbolt-—-chinese-apt-dell-recoverpoint-zero-day-(cve-2026-22769),unc6201-grimbolt-dell-recoverpoint-2026-02,Chinese state-backed threat group **UNC6201** (overlaps with UNC5221 / Silk Typhoon / Warp Panda) has been exploiting a **maximum-severity hardcoded credential vulnerability** in **Dell RecoverPoint f
filename,dell.com,UNC6201 / Grimbolt — Chinese APT Dell RecoverPoint Zero-Day (CVE-2026-22769),apt,medium,medium,2026-03-13,2026-03-13,T1021.004|T1027|T1055|T1078.001|T1133|T1190|T1562.001|T1587.001|T1590|T1599,unc6201-/-grimbolt-—-chinese-apt-dell-recoverpoint-zero-day-(cve-2026-22769),unc6201-grimbolt-dell-recoverpoint-2026-02,Chinese state-backed threat group **UNC6201** (overlaps with UNC5221 / Silk Typhoon / Warp Panda) has been exploiting a **maximum-severity hardcoded credential vulnerability** in **Dell RecoverPoint f
filename,clr.exe,UNC6201 / Grimbolt — Chinese APT Dell RecoverPoint Zero-Day (CVE-2026-22769),apt,medium,medium,2026-03-13,2026-03-13,T1021.004|T1027|T1055|T1078.001|T1133|T1190|T1562.001|T1587.001|T1590|T1599,unc6201-/-grimbolt-—-chinese-apt-dell-recoverpoint-zero-day-(cve-2026-22769),unc6201-grimbolt-dell-recoverpoint-2026-02,Chinese state-backed threat group **UNC6201** (overlaps with UNC5221 / Silk Typhoon / Warp Panda) has been exploiting a **maximum-severity hardcoded credential vulnerability** in **Dell RecoverPoint f
domain,content.dropboxapi.com,Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
domain,api.dropboxapi.com,Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
domain,www.trendmicro.com,Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
domain,graph.microsoft.com,Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
domain,earth-kurma-apt-campaign.html,Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
domain,industrialcyber.co,Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
domain,government-and-telecommunications-orgs-in-southeast-asia.html,Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
url,https://industrialcyber.co/ransomware/earth-kurma-apt-targets-southeast-asian-government-telecom-sectors-in-latest-cyberespionage-campaigns/),Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
url,https://www.trendmicro.com/en_us/research/25/d/earth-kurma-apt-campaign.html),Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
url,https://securityaffairs.com/177125/apt/earth-kurma-apt-is-actively-targeting-government-and-telecommunications-orgs-in-southeast-asia.html),Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
filename,trendmicro.com,Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
filename,7zfm.exe,Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
filename,dropboxapi.com,Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
file-path,C:\Windows\System32\drivers,Earth Kurma APT Campaign: Southeast Asia Government & Telecom Targeting,apt,medium,medium,2026-03-13,2026-03-13,T1014|T1018|T1021.002|T1046|T1047|T1056.001|T1059|T1190|T1497|T1543|T1567.002,earth-kurma-apt-campaign:-southeast-asia-government-&-telecom-targeting,Earth-Kurma-SEA-Campaign,Earth Kurma is a sophisticated APT group conducting long-term cyber-espionage operations against Southeast Asian governments and telecommunications sectors. The campaign features advanced malware tool
hash-sha1,ed0232814fe9adb9fe62e04c8982cebf5c5e79ab,Amaranth-Dragon APT - Southeast Asia Espionage Campaign,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1027|T1041|T1046|T1068|T1071.001|T1082|T1114|T1204.002|T1547.001|T1566.001|T1583|T1588.006|T1591,amaranth-dragon-apt---southeast-asia-espionage-campaign,Amaranth-Dragon,
hash-sha1,b93db4606ab2233a6d48b9658ab7ca432ba93985,Amaranth-Dragon APT - Southeast Asia Espionage Campaign,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1027|T1041|T1046|T1068|T1071.001|T1082|T1114|T1204.002|T1547.001|T1566.001|T1583|T1588.006|T1591,amaranth-dragon-apt---southeast-asia-espionage-campaign,Amaranth-Dragon,
hash-sha1,e739b3cffbb94357390a0f451d8f4171fdb9200b,Amaranth-Dragon APT - Southeast Asia Espionage Campaign,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1027|T1041|T1046|T1068|T1071.001|T1082|T1114|T1204.002|T1547.001|T1566.001|T1583|T1588.006|T1591,amaranth-dragon-apt---southeast-asia-espionage-campaign,Amaranth-Dragon,
hash-sha1,c582718d37e9563f019e3ef78e736a0282203371,Amaranth-Dragon APT - Southeast Asia Espionage Campaign,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1027|T1041|T1046|T1068|T1071.001|T1082|T1114|T1204.002|T1547.001|T1566.001|T1583|T1588.006|T1591,amaranth-dragon-apt---southeast-asia-espionage-campaign,Amaranth-Dragon,
domain,pdf.rar,Amaranth-Dragon APT - Southeast Asia Espionage Campaign,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1027|T1041|T1046|T1068|T1071.001|T1082|T1114|T1204.002|T1547.001|T1566.001|T1583|T1588.006|T1591,amaranth-dragon-apt---southeast-asia-espionage-campaign,Amaranth-Dragon,
domain,doc.rar,Amaranth-Dragon APT - Southeast Asia Espionage Campaign,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1027|T1041|T1046|T1068|T1071.001|T1082|T1114|T1204.002|T1547.001|T1566.001|T1583|T1588.006|T1591,amaranth-dragon-apt---southeast-asia-espionage-campaign,Amaranth-Dragon,
filename,pdf.rar,Amaranth-Dragon APT - Southeast Asia Espionage Campaign,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1027|T1041|T1046|T1068|T1071.001|T1082|T1114|T1204.002|T1547.001|T1566.001|T1583|T1588.006|T1591,amaranth-dragon-apt---southeast-asia-espionage-campaign,Amaranth-Dragon,
filename,doc.rar,Amaranth-Dragon APT - Southeast Asia Espionage Campaign,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1027|T1041|T1046|T1068|T1071.001|T1082|T1114|T1204.002|T1547.001|T1566.001|T1583|T1588.006|T1591,amaranth-dragon-apt---southeast-asia-espionage-campaign,Amaranth-Dragon,
domain,index.js,Lazarus APT - Contagious Interview Campaign 2026,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1053.003|T1056.001|T1059.007|T1071.001|T1095|T1195.002|T1496|T1543.002|T1547.001|T1552.004|T1555.003|T1566.001|T1593.002|T1598.003|T1657,lazarus-apt---contagious-interview-campaign-2026,lazarus-contagious-interview-2026,Lazarus Group is conducting a sophisticated **supply chain attack** targeting cryptocurrency developers via fake job opportunities on platforms like **Upwork**. The campaign leverages social engineeri
